year,X0,Coordinates0,Latitude0,Longitude0,freq
2016,"'Kalkrand',Namibia","Kalkrand, Rehoboth Rural, Rehoboth, Hardap",-24.07339,17.58933,1
2016,"'Kampala',Uganda",Kampala,0.31589,32.57501,3
2016,"'Kampung Pasir Gudang Baru',Malaysia","Kampung Pasir Gudang Baru, Johor",1.4726,103.878,1
2016,"'Karachi',Pakistan","Karachi, Karāchi District, Sindh",24.9056,67.0822,1
2016,"'Kartoum University',Sudan",University of Khartoum,15.61388,32.53279,1
2016,"'Kasserine',Tunisia",Kasserine,35.17182,8.84226,1
2016,"'Kathmandu',Nepal","Kathmandu, Bagmati",27.69329,85.32227,3
2016,"'Kau Yi',China","Kau, Tibet Autonomous Region",28.801,88.101,1
2016,"'Kavango East',Namibia","Kavango St, Henties Bay, Arandis, Erongo",-22.12535642,14.28752361,1
2016,"'Keetmanshoop',Namibia","Keetmanshoop, Karas",-26.57907,18.13606,2
2016,"'Kiev',Ukraine",Kiev,50.45056,30.52428,1
2016,"'Kildare',Ireland",Kildare,53.18982251,-6.817236011,1
2016,"'Kinshasa',Congo Kinshasa","Kinshasa, Sembé, Sangha",1.99774,14.78264,3
2016,"'Kirby Misperton',United Kingdom","Kirby Misperton, Ryedale, North Yorkshire, England",54.20477877,-0.806422792,1
2016,"'Kisumu',Kenya",Kisumu,-0.09851,34.76726,1
2016,"'Kolkata',India",India,22.57626,88.3644,1
2016,"'Kordofan',Sudan",Kordofan,10.53018,29.93292,1
2016,"'Kos',Greece",Kos,36.89042,27.28932,1
2016,"'Kota Darul Naim',Malaysia",Kota Darulnaim,6.11159,102.24183,1
2016,"'Krasnodar',Russia",Rus,45.04293,39.10625,1
2016,"'Kuala Lumpur',Malaysia","Kuala Lumpur, Wilayah Persekutuan",3.14789,101.69405,2
2016,"'Kumasi',Ghana","Kumasi, Ashanti",6.66928,-1.61942,1
2016,"'Kuvuki Land',Namibia",Namibia,-22.13897612,17.22149898,1
2016,"'Kuwait City',Kuwait","Kuwait, Kuwait City",29.37321,47.97142,1
2016,"'La Tour',France","La Tour, Haute-Savoie, Auvergne-Rhône-Alpes",46.13314,6.43002,2
2016,"'Labrador',Canada",Labrador Lake,44.60015,-64.18204,1
2016,"'Lagos Ibadan Expressway',Nigeria","Ibadan St, Lagos, Ifo, Ogun",6.677398069,3.359119989,1
2016,"'Lagos University Teaching Hospital',Nigeria",Lagos University Teaching Hospital,6.52238,3.35416,1
2016,"'Lake Langano',Ethiopia",Lake Langanno,7.6,38.71667,1
2016,"'Lancashire',United Kingdom","Lancashire, England",53.83786901,-2.612105996,1
2016,"'Leipzig',Germany","Leipzig, Sachsen",51.3452,12.38594,1
2016,"'Letpadaung',Myanmar","Lethadaung, Bago",19.03333,95.53333,1
2016,"'Lianyungang',China","Lianyungang, Jiangsu",34.59972,119.15944,1
2016,"'Libreville',Gabon","Libreville, Estuaire",0.39324,9.44633,1
2016,"'Lilongwe',Malawi","Lilongwe, Central Region",-13.98557,33.77027,1
2016,"'Lima',Peru",Perú,-11.94138,-77.04546,2
2016,"'Limerick Circuit Civic Court',Ireland","The Court, 1 Garanbawn, Knockanerry, Limerick",52.64927,-8.39916998,1
2016,"'Lisbon',Portugal",Lisbon,38.72639,-9.14948,1
2016,"'Loei',Thailand",Loei,17.48727474,101.7200328,1
2016,"'London',United Kingdom","London, Greater London, England",51.50740836,-0.127698693,9
2016,"'London Parliament',United Kingdom","Parliament Hill, London, England, NW3 2",51.55698531,-0.162924671,2
2016,"'Longyang',China","Longyang, Hunan",27.17833,109.55444,1
2016,"'Lubu',China","Lubu, Guangdong",23.17233,112.28298,1
2016,"'Lusaka',Zambia",Lusaka,-15.42561,28.27873,1
2016,"'Maan',Jordan","Maan, Maan Governorate",30.19643,35.73081,1
2016,"'Machine Builders Square',Russia","Machino, Krasnoyarskiy",56.56252,95.7788,1
2016,"'Madrid',Spain","Madrid, Comunidad de Madrid",40.41955,-3.69196,3
2016,"'Maiduguri',Nigeria","Maiduguri, Borno",11.83696,13.14475,1
2016,"'Makerere University',Uganda","Makerere University, Kampala",0.33549,32.56872,3
2016,"'Mali',Guinea","Mali, Gayah, Mali, Labé",12.01919504,-12.37249991,1
2016,"'Managua',Nicaragua",Managua,12.1172,-86.24081,1
2016,"'Manama',Bahrain","Manama, Al Manama",26.22952,50.57604,1
2016,"'Manila',Philippines","Manila, First District NCR, National Capital Region",14.60487,120.98627,1
2016,"'Maseru',Lesotho",Maseru,-29.31618,27.49303,1
2016,"'Mathari National Teaching',Kenya","Mathari, Nyeri",-0.41455,36.92267,1
2016,"'Mazar',Afghanistan","Mazar, Baghlān",35.60278,68.95,1
2016,"'Meskel Square',Ethiopia",Meskel Square,9.01097,38.76169,1
2016,"'Mexico City',Mexico",MEX,19.4347,-99.08476,4
2016,"'Mid Valley Megamall',Malaysia",Mid Valley Megamall,3.11799,101.67663,1
2016,"'Ministry',Sierra Leone",Sierra Leone,8.558037771,-11.79203178,1
2016,"'Minna',Niger","Minna, Chanchaga, Niger",9.61373,6.54367,1
2016,"'Molenbeek',Belgium","Molenbeek, Provincie Vlaams-Brabant",50.91963,4.94163,1
2016,"'Mongkok',China",Mongkok,22.32138,114.1726,1
2016,"'Monrovia',Liberia","Monrovia, Greater Monrovia, Montserrado",6.31672,-10.80213,1
2016,"'Montreal',France","Montréal, Aude, Occitanie",43.20056,2.14313,1
2016,"'Montreal Pierre Elliot Trudeau International Airport',Canada",Pierre Elliot Trudeau Int'l Airport,45.45806,-73.75121,1
2016,"'Moroni',Comoros","Moroni, Grande Comore",-11.69221,43.25918,1
2016,"'Moscow',Russia",Rus,55.87737,37.70001,1
2016,"'Moundou',Chad","Moundou, Moundou/Koutou, Lac Wey, Logone Occidental",8.55916,16.07794,1
2016,"'Municipal Court',Cambodia","Cambodia, Boeng Thum, Phnom Penh",11.48106378,104.7597855,1
2016,"'Muramvya',Burundi",Muramvya,-3.26762,29.67547,1
2016,"'Mutare',Zimbabwe","Mutare, Manicaland",-18.95725,32.6599,1
2016,"'Myitkyina',Myanmar","Myitkyina, Kachin State",25.38683,97.3939,1
2016,"'Naha',Japan","Naha, Okinawa",26.21232659,127.6791632,1
2016,"'Nairobi',Kenya",Nairobi,-1.28352,36.82379,4
2016,"'Namibia University',Namibia",University of Namibia,-22.61338,17.05984,1
2016,"'Nampula',Mozambique","Mozambique, Nampula",-15.03417,40.73583,1
2016,"'Naples',Italy",Naples,40.84016,14.25222,1
2016,"'National',France",National,48.74347,7.35882,4
2016,"'National',Greece",National,37.94034,23.94899,2
2016,"'National',Ireland",National,53.91421,-8.8129,1
2016,"'National',Poland",National,52.41423,16.83653,1
2016,"'National',United Kingdom",National,53.76857,-0.35684,4
2016,"'National Assembly Building',Cambodia",New National Assembly Building,13.46043,-16.58485,1
2016,"'National Hanoi',Vietnam",Điện Tử National,21.01122,105.85449,1
2016,"'National Health',China","Beijing, China",39.9075,116.39723,1
2016,"'National Monument Monas',Indonesia",National Monument,-6.17527,106.82584,1
2016,"'National Paris',France",Le National,48.84461,2.27994,1
2016,"'New Delhi',India",India,28.56788,77.18912,1
2016,"'North Cotabato',Philippines","Cotabato, Cotabato City, Soccsksargen",7.20151,124.25079,1
2016,"'Northern',France",The Northern Face,45.76716,4.83263,1
2016,"'Nouakchott',Mauritania",Nouakchott,18.09193,-15.97248,6
2016,"'Oaxaca',Mexico","México, Loma Bonita, Oaxaca",18.11597,-95.87119,1
2016,"'Omaheke',Namibia",Omaheke,-21.88971576,19.46488357,1
2016,"'Omaruru',Namibia","Omaruru, Erongo",-21.41609,15.95994,1
2016,"'Ondo City',Nigeria","Ondo, Ondo West, Ondo",7.09086,4.83631,1
2016,"'Ondo State',Nigeria","Ondo State, Ondo",7.16667,5.08333,1
2016,"'Opuwo',Namibia","Opuwo, Kunene",-18.05914,13.84087,2
2016,"'Oromia',Ethiopia",Oromia,7.694370778,38.72632914,1
2016,"'Oshakati',Namibia","Oshakati, Oshana",-17.78608,15.70408,1
2016,"'Oshiyashemanya',Namibia",Namibia,-22.13897612,17.22149898,1
2016,"'Ottowa',Canada","Ottawa, Ontario",45.42178,-75.69116,1
2016,"'Ovade Oghara',Nigeria","Oghara, Delta State",5.48422,6.07851,1
2016,"'Owo',Nigeria","Owo, Ondo",7.19431,5.58795,1
2016,"'Oyo State',Nigeria","Oyo State, Oyo",8,4,1
2016,"'Padang Merbok',Malaysia","Jalan Merbok, FELDA Tersang 2, Batu Talam, Raub, 27650, Pahang",4.076483254,101.7949583,2
2016,"'Palace',Brazil",Palace,-26.25494,-53.63565,1
2016,"'Palermo',Italy",Palermo,38.12207,13.36112,1
2016,"'Palma',Spain","Palma, Illes Balears",39.57148,2.64694,1
2016,"'Pamplona',Spain","Pamplona, Navarra, Comunidad Foral de Navarra",42.81279,-1.64332,1
2016,"'Panduro',Bolivia","Panduro, Sica Sica",-17.49415,-67.44497,1
2016,"'Paris',France","Paris, Île-de-France",48.85717,2.3414,18
2016,"'Parliament',France",Parliament,9.03077,38.76465,1
2016,"'Parliament',United Kingdom",Parliament,52.95482,-1.15248,1
2016,"'Parliament Hill',Canada",Parliament Hill,45.42472,-75.69932,1
2016,"'Paulo',Brazil","Paulo, Conceição, Paraíba",-7.51667,-38.6,3
2016,"'Phnom Penh',Cambodia","Cambodia, Boeng Thum, Phnom Penh",11.48106378,104.7597855,1
2016,"'Piazza',Italy","Piazza, Montechiarugolo, Parma",44.68838,10.37387,1
2016,"'Pierrefeu',France","Pierrefeu, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",43.86388,7.09222,2
2016,"'Plaza',Argentina",Plaza,-54.84093,-68.3682,1
2016,"'Plaza',Colombia",Plaza,6.17097,-75.60824,1
2016,"'Port',Haiti","Port-au-Prince, Haiti",18.547327,-72.3395928,2
2016,"'Port Moresby',Papua New Guinea","Port Moresby, Central Province",-9.45507,147.20381,1
2016,"'Pretoria',South Africa","Pretoria, Tshwane, Gauteng",-25.74587,28.18764,1
2016,"'Priargunsk',Russia","Priargunsk, Priargunskiy rayon, Zabaykal'skiy kray",50.36456,119.08227,1
2016,"'Primorye',Russia",Primorye,43.11022,131.87897,1
2016,"'Pristina',Kosovo","Pristina, Komuna e Prishtinës",42.6718,21.16243,2
2016,"'Qatif',Saudi Arabia",Qatif,26.5208,50.02452,1
2016,"'Qianjiang',China","Qianjiang, Hubei",30.41513,112.88595,1
2016,"'Queen',Canada",Queen,52.96677,-55.76466,1
2016,"'Queen Mary University',United Kingdom",Queen Mary University of London,51.51771467,-0.09977453,1
2016,"'Rebel',Syria",Syria,35.01280855,38.50527334,1
2016,"'Red Sea University',Sudan",Red Sea,20,36,1
2016,"'Rehoboth',Namibia","Rehoboth, Hardap",-23.32947,17.07326,1
2016,"'Rhodes University',South Africa",Rhodes University,-26.14465,28.03116,1
2016,"'Rio',Brazil","Rio, Rio de Janeiro",-22.90278,-43.2075,5
2016,"'Rome',Italy",Rome,41.90322,12.49565,1
2016,"'Rotten Row',Zimbabwe",Zimbabwe,-19.01620547,29.88427675,1
2016,"'Royal Botanic Garden Edinburgh',United Kingdom",Royal Botanic Gardens,55.96425,-3.21276,1
2016,"'Russian',Ireland","Russian Side, Waterford",52.2688322,-6.992992568,1
2016,"'Sabeen Square',Yemen",Yemen,15.90520599,47.59395263,1
2016,"'SAINT',France","Sainte, Coteaux du Lizon, Jura, Bourgogne-Franche-Comté",46.40539,5.78909,1
2016,"'San Jose',Costa Rica","San José, San José",9.92975,-84.08569,1
2016,"'San Salvador',El Salvador",San Salvador,13.69967,-89.2068,1
2016,"'San Vitaliano',Italy","San Vitaliano, Napoli",40.92652,14.47653,1
2016,"'Santa Rita',Cuba","Santa Rita, Jiguaní, Granma",20.32824,-76.48386,1
2016,"'Santiago',Chile",Chile,-33.41543,-70.66438,3
2016,"'Saudi Embassy',Iran",Embassy Iran,51.50153,-0.17251,1
2016,"'Seoul Station',South Korea",Seoul Train Station,37.55523,126.97062,1
2016,"'Serrekunda',Gambia","Serrekunda, Serekunda, Kanifing",13.43875004,-16.68175992,2
2016,"'Shah Alam City Council',Malaysia","Shah Alam, Petaling, Selangor",3.09198,101.49428,1
2016,"'Shanxi',China",Shanxi,37,112,1
2016,"'Shuangyashan',China","Shuangyashan, Heilongjiang",46.63611,131.15389,1
2016,"'Sinchon',South Korea","Sinchon, Gyeonggi",37.41389,127.68444,1
2016,"'Sittwe',Myanmar","Sittwe, Rakhine State",20.14286,92.89909,1
2016,"'Skopje',Macedonia","Skopje, Skopski",41.99469,21.43026,2
2016,"'Sligo',Ireland",Sligo,54.15779022,-8.623128213,1
2016,"'Soewondo Air Force Base',Indonesia",Indonesia,-0.989818182,113.915865,1
2016,"'Sokolniki Park',Russia",Gorodskoy park,54.06924,38.48222,1
2016,"'Sokoto',Nigeria",Sokoto,13.06092,5.23902,1
2016,"'South Dublin Monkstown Educate',Ireland",Monkstown Educate Together Nat Sch,53.28669,-6.15562,1
2016,"'South London Carnegie',United Kingdom","Carnegie Place, London, England, SW19 5",51.43693915,-0.223938444,1
2016,"'State',Malaysia",State,3.09845,101.64451,1
2016,"'Stuttgart',Germany","Stuttgart, Baden-Württemberg",48.76778,9.17203,1
2016,"'Sukhum Abkhazia',Georgia",Sukhum,43.00709,41.00917,2
2016,"'SUKHUM Abkhazia',Georgia",Sukhum,43.00709,41.00917,1
2016,"'Swapo',Namibia",Swapo,-19.56363,18.10254,1
2016,"'Tafo',Ghana","Tafo, East Akim, Eastern",6.20616,-0.37169,1
2016,"'Taipei',Taiwan",R.O.C,25.03692,121.49958,3
2016,"'Taman Tun Dr Ismail TTDI',Malaysia","Taman Tun Dr Ismail, Mersing, Johor",2.41844,103.83609,1
2016,"'Tbilisi',Georgia",Tbilisi,41.70907,44.7961,1
2016,"'Tegucigalpa',Honduras","Tegucigalpa, Distrito Central, Francisco Morazán",14.08192,-87.20547,1
2016,"'Tehran',Iran",Tehrān,35.69439,51.42151,2
2016,"'Tema',Ghana","Tema, Greater Accra",5.68634,-0.01268,1
2016,"'Toronto',Canada","Toronto, Ontario",43.64869,-79.38544,5
2016,"'Trafalgar',United Kingdom",Trafalgar,51.50805,-0.12816,1
2016,"'Trafalgar Square',United Kingdom",Trafalgar Square,51.5077,-0.12735,1
2016,"'Tral',India","Tral, Pulwama, Jammu & Kashmir",33.93205,75.11393,1
2016,"'Tunis',Tunisia",Tunis,34.11631799,9.608516496,1
2016,"'Umea',Sweden",Umeå,63.82529,20.26059,1
2016,"'Una',India","Una, Gir Somnath, Gujarat",20.82676,71.0451,1
2016,"'University',Ghana",University of Ghana,5.65042,-0.19684,1
2016,"'University',Honduras",Honduras,14.82417397,-86.60026424,1
2016,"'University',Namibia",University of Namibia,-22.61338,17.05984,1
2016,"'Valencia',Spain","València, Comunitat Valenciana",39.46894,-0.37686,1
2016,"'Valparaiso',Chile",Valparaíso,-33.05224,-71.60218,1
2016,"'Vanguard Media Ltd',Nigeria",Vanguard Media,7.80352,6.7462,1
2016,"'Victoria',United Kingdom","Victoria, Blaenau Gwent, Wales",51.75,-3.2,1
2016,"'Victory Monument',Thailand",Victory Monument,13.76439,100.53804,1
2016,"'Villa Rosa',Venezuela","Villa Rosa, Lara",9.83349,-69.62024,1
2016,"'Village',China","Village of Wukan, China",22.89132,115.6641467,1
2016,"'Waegwan',South Korea","Waegwan, North Gyeongsang",35.99175,128.39732,1
2016,"'Warsaw',France",France,46.55941704,2.550539953,1
2016,"'Warsaw',Poland",Polska,52.20352,21.02239,7
2016,"'West Yorkshire',United Kingdom","West Yorkshire, England",53.74315594,-1.688943094,1
2016,"'Western Bypass',Namibia","Western Byp, Windhoek West, Windhoek, Khomas",-22.57435384,17.05045194,1
2016,"'Windhoek',Namibia","Namibia, Khomas",-22.57159,17.09074,1
2016,"'Windhoek Central Correctional Facility',Namibia","Windhoek Central, Windhoek East, Windhoek, Khomas",-22.56593,17.08422,1
2016,"'Xicheng',China","Xicheng, Yunnan",23.30602,103.16351,1
2016,"'Yamoussoukro',Ivory Coast",Yamoussoukro,6.82161,-5.28023,1
2016,"'Yangon',Myanmar",Yangon,16.80528,96.15611,2
2016,"'Yaounde',Cameroon","Yaoundé, Centre",3.84675,11.52026,1
2016,"'Yerevan',Armenia","Yerevan, Erivan",40.1786,44.51287,4
2016,"'Zango',Angola",Zango,-7.41002,14.30614,1
2016,"'Zingalume',Zambia","Zingalume, Chadiza, Eastern",-14.13996,32.43669,1
2016,"'Zulia',Venezuela","Venezuela, Nueva Venezuela, Maracaibo, Zulia",10.64515,-71.64848,1
2017,,,NA,NA,112
2017,"'Abidjan',Ivory Coast",Abidjan,5.3269,-4.02173,2
2017,"'Abuja',Nigeria","Abuja, Abuja Municipal, Federal Capital Territory",9.06344,7.46228,5
2017,"'Ahvaz',Iran","Ahvāz, Khūzestān",31.3203,48.6693,1
2017,"'Amazon',Peru",Amazon,-12.64489,-69.19465,1
2017,"'Amman',Jordan","`Amman, Amman",31.95522,35.94503,1
2017,"'Amsterdam',Netherlands",Amsterdam,52.36993,4.90788,1
2017,"'Ankara',Turkey","Ankara, Çankaya, Ankara",39.92109,32.85391,2
2017,"'Annaba',Algeria",Annaba,36.9,7.76667,1
2017,"'Asmara',Eritrea","Asmara, Maekel (Central)",15.33638,38.93692,1
2017,"'Asuncion',Paraguay","Paraguay, Asunción",-25.30066,-57.63591,2
2017,"'Athens',Greece",Athens,37.97614,23.7364,2
2017,"'Baghdad',Iraq",Baghdad,33.3421,44.39307,1
2017,"'Bamenda',Cameroon","Bamenda, Mezam, Northwest",5.95964,10.15603,1
2017,"'Bangkok',Thailand",Thailand,13.75328,100.54172,2
2017,"'Barcelona',Spain","Barcelona, Catalunya",41.38804,2.17001,16
2017,"'Barinas',Venezuela",Barinas,8.63144,-70.21064,1
2017,"'Beijing',China",Beijing,39.9075,116.39723,3
2017,"'Beirut',Lebanon",Beirut,33.89607,35.50678,1
2017,"'Belgrade',Serbia","Belgrade, Grad Beograd, Centralna Srbija",44.8131,20.46329,3
2017,"'Berlin',Germany",Berlin,52.51604,13.37691,1
2017,"'Bilbao',Spain","Bilbao, Vizcaya, País Vasco",43.2689,-2.94529,1
2017,"'Bissau',Guinea-Bissau",Bissau,11.85946,-15.59853,2
2017,"'Bobigny',France","Bobigny, Seine-Saint-Denis, Île-de-France",48.90479,2.4457,1
2017,"'Bogot',Colombia","Colombia, Barrios Unidos, Bogota, Bogotá, D.C.",4.65995,-74.06648,1
2017,"'Bogota',Colombia","Colombia, Barrios Unidos, Bogota, Bogotá, D.C.",4.65995,-74.06648,1
2017,"'Bolifamba',Cameroon","Bolifamba, Fako, Southwest",4.17299,9.30264,1
2017,"'Bondo',Kenya","Bondo, Siaya",-0.10137,34.27354,1
2017,"'Border',Pakistan",Pakistan,30.314283,70.21010364,1
2017,"'Bouake',Ivory Coast","Bouaké, Gbêkê, Vallée du Bandama",7.6909,-5.0303,1
2017,"'Bougainville',Papua New Guinea",Bougainville,-6,155,1
2017,"'Bradford',United Kingdom","Bradford, West Yorkshire, England",53.7907931,-1.754564317,1
2017,"'Bratislava',Slovak Republic",Bratislava,48.14924,17.10699,1
2017,"'Brno',Czech Republic","Brno, Brno-město, Jihomoravský kraj",49.19727,16.60368,1
2017,"'Bucharest',Romania",Bucharest,44.43429,26.10298,2
2017,"'Bucharest University Square',Romania",University Of Bucharest,44.43084,26.06126,1
2017,"'Budapest',Hungary",Budapest,47.49972,19.05508,1
2017,"'Buenos',Argentina",Argentina,-35.49575818,-65.07154211,4
2017,"'Buenos Aires',Argentina",AR,-34.6161,-58.37506,2
2017,"'Bukit Bandaraya',Malaysia","Bukit Bandaraya, Kuala Lumpur, Wilayah Persekutuan",3.13156,101.66459,1
2017,"'Cairo',Egypt",Egypt,30.0454,31.23561,3
2017,"'Cape Town',South Africa",S Africa,-33.98609,18.46878,4
2017,"'Caracas',Venezuela","Caracas, Municipio Libertador, Distrito Capital",10.48801,-66.87919,7
2017,"'Casablanca',Morocco",Casablanca,33.59661,-7.61889,1
2017,"'Catalonia',Spain",Catalonia,41.79850974,1.528905678,4
2017,"'Central University',Venezuela","La Central, Lara",10.32603,-70.1968,1
2017,"'Chi',Moldova",Moldova,47.20102827,28.46370619,4
2017,"'CHIMALHUAC',Mexico","Chimalhuaca, Coyomeapan, Puebla",18.25158,-97.05682,1
2017,"'Chisinau',Romania","Strada Romana, 2001, Chisinau",47.03036057,28.84669428,1
2017,"'Chitungwiza Municipality',Zimbabwe","Chitungwiza, Harare",-18.02291,31.05617,1
2017,"'City',Mozambique","Mozambique, Bolívar",10.51667,-75.45,1
2017,"'City',Thailand",City,14.8979,100.39565,1
2017,"'City Hall',China",City Hall,22.28191,114.1616,1
2017,"'Conakry',Guinea",Conakry,9.51198,-13.70538,1
2017,"'Copacabana Beach',Brazil",Praia de Copacabana,-22.97675,-43.18808,1
2017,"'Cotonou',Benin","Cotonou, Littoral",6.37266,2.4254,1
2017,"'Cross River State',Nigeria","Cross River State, Cross River",5.75,8.5,1
2017,"'Curitiba',Brazil","Curitiba, Paraná",-25.43998,-49.27654,1
2017,"'Dagestan',Russia",Rossiya,42.9646,47.49826,1
2017,"'Dail',Ireland",Dáil,53.34117,-6.25511,1
2017,"'Delhi',India",India,28.56788,77.18912,1
2017,"'Delta State',Nigeria",Delta State,5.5,6,1
2017,"'Democratic Republic',Congo Kinshasa",Kinshasa,-4.32142,15.30807,1
2017,"'Dhaka',Bangladesh",Bangladesh,23.79389,90.40457,2
2017,"'Dhammakaya',Thailand",Wat Phra Dhammakaya,14.06629,100.64751,1
2017,"'Dialgam',India","Dalgam, Ichagarh, Saraikela-Kharsawan, Jharkhand",23.05159,85.96028,1
2017,"'Dobrush',Belarus","Dobrush, Homyelʼskaya Voblastsʼ",52.1776,30.7233,1
2017,"'Dolus',France","Dolus-le-Sec, Indre-et-Loire, Centre-Val de Loire",47.16478,0.89535,1
2017,"'Dong Tam',Vietnam",Dong Tam,15.11308,108.80743,1
2017,"'Downtown Cebu City',Philippines",The Downtown Church of Christ in Cebu City,10.29755,123.90081,1
2017,"'Dresden',Germany","Dresden, Sachsen",51.05363,13.74081,1
2017,"'Dublin',Ireland",Dublin,53.34807,-6.24827,1
2017,"'Duddon',United Kingdom","Duddon, Cumbria, England",54.26667,-3.23333,1
2017,"'East Java',Indonesia",East Java,-7.7394,112.5099,1
2017,"'East London',United Kingdom","East London, Greater London, England",51.52332,-0.03888,2
2017,"'Ebonyi State',Nigeria","Ebonyi State, Ebonyi",6.25,8.08333,1
2017,"'EDSA',Philippines",Philippines,14.1648628,120.86163,1
2017,"'Ekiugbo Iyede',Nigeria","Ekiugbo, Delta State",5.51236,5.97785,1
2017,"'Ernest Bai Koroma',Sierra Leone","Koroma, Kono, Eastern",8.47361,-10.72497,1
2017,"'Espirito Santo',Brazil",Espírito Santo,-19.57456742,-40.67121009,1
2017,"'Farato Kombo South',Gambia","Kombo South, Brikama",13.26847,-16.76226,1
2017,"'Federal Ministry',Nigeria",Federal Ministry Communication,6.48419,3.36704,1
2017,"'Fendell Campus',Liberia",Liberia,6.447342577,-9.310386745,1
2017,"'French Guiana',France",Le Frenchy,48.96425,2.28567,1
2017,"'Garden',Ireland",Garden,52.91022,-8.53207,1
2017,"'Glasgow',United Kingdom","Glasgow, City of Glasgow, Scotland",55.86362504,-4.236869947,1
2017,"'Gothenburg',Sweden",Gothenburg,57.70067,11.96822,1
2017,"'Gottingen',Germany","Göttingen, Niedersachsen",51.53119,9.93805,1
2017,"'GPO',Ireland",Gpo,53.34941,-6.26045,1
2017,"'Greater Banjul',Gambia",Banjul,13.45357,-16.57474,1
2017,"'Grootfont',Namibia",Namibia,-22.13897612,17.22149898,1
2017,"'Guatemala City',Guatemala",Guatemala City,14.64072,-90.51327,1
2017,"'Gwanghwamun Square',South Korea",South Korea,36.35627096,127.8063959,1
2017,"'Hamburg',Germany",Hamburg,53.55562,9.98745,1
2017,"'Harare',Zimbabwe",Zimbabwe,-17.99828,31.05703,1
2017,"'Havana',Cuba",Havana,23.13211,-82.36749,2
2017,"'Helao Nafidi',Namibia","Helao Nafidi St, Ongwediva, Oshana",-17.77211592,15.76022801,1
2017,"'Holyrood',United Kingdom","Holywood, County Down, Northern Ireland",54.64133,-5.8352,1
2017,"'Hong Kong',China",Hong Kong,22.2783,114.16039,5
2017,"'Hong Lim Park',Singapore",Hong Lim Park,1.28622,103.84585,2
2017,"'Imo State',Nigeria",Imo State,5.5,7.16667,1
2017,"'Indian',India",Indian,18.39354,77.11125,2
2017,"'Innoson Motors',Nigeria",Innoson,6.42653,3.43005,1
2017,"'Islamabad',Pakistan","Islamabad, Islāmābād",33.72148,73.04329,5
2017,"'Istabul',Turkey","İstanbul, Istanbul",41.01384,28.94966,1
2017,"'Istanbul',Turkey","İstanbul, Istanbul",41.01384,28.94966,3
2017,"'Jakarta',Indonesia","Jakarta, DKI Jakarta",-6.17148,106.82649,2
2017,"'Jalingo',Nigeria","Jalingo, Taraba",8.90122,11.36028,1
2017,"'Johannesburg',South Africa",South Africa,-26.04141,28.01749,1
2017,"'Jowzjan',Afghanistan","Jowzjan, Jowzjān",36.83333,65.83333,1
2017,"'Kabul',Afghanistan",Kabul,34.52813,69.17233,2
2017,"'Kanilai',Gambia","Kanilai, Foni Bondali, Brikama",13.17300616,-15.99876004,1
2017,"'Karachi',Pakistan","Karachi, Karāchi District, Sindh",24.9056,67.0822,1
2017,"'Karoi',Zimbabwe","Karoi, Hurungwe, Mashonaland West",-16.81842,29.6849,1
2017,"'Kartong',Gambia","Kartung, Kombo South, Brikama",13.08999138,-16.75626545,1
2017,"'Kashmir Valley',India",Kashmir Valley,23.0302,72.52651,1
2017,"'Katima Mulilo',Namibia","Katima Mulilo, Zambezi",-17.49595,24.26943,1
2017,"'Katima Mulilo Magistrate',Namibia","Katima Mulilo, Zambezi",-17.49595,24.26943,1
2017,"'Keetmanshoop',Namibia","Keetmanshoop, Karas",-26.57907,18.13606,1
2017,"'Khon Kaen',Thailand",Khon Kaen,16.44250858,102.8360127,1
2017,"'Kiev',Ukraine",Kiev,50.45056,30.52428,3
2017,"'Kinshasa',Congo Kinshasa","Kinshasa, Sembé, Sangha",1.99774,14.78264,1
2017,"'Kirkuk',Iraq",Kirkuk,35.4686,44.38933,1
2017,"'Kisumu',Kenya",Kisumu,-0.09851,34.76726,1
2017,"'Kololi',Gambia","Kololi, Kombo North/Saint Mary, Brikama",13.44873003,-16.71673492,2
2017,"'Kozhikode',India","Kozhikode, Kerala",11.25881,75.78084,1
2017,"'Kreuzberg',Germany","Kreuzberg, Berlin",52.49382,13.38358,1
2017,"'Kreuzberg Berlin',Germany","Kreuzberg, Berlin",52.49382,13.38358,1
2017,"'Kuala Lumpur City Hall',Malaysia",DBKL,3.15252,101.69461,1
2017,"'Kurdistan',Iraq","Kurdistan, Kordestān",35.66667,47,1
2017,"'Kuwadzana',Zimbabwe","Kuwadzana, Kuwadzana 6, Harare",-17.8363,30.90647,1
2017,"'La Paz',Bolivia",Bolivia,-16.49736,-68.1286,2
2017,"'Lahore',Pakistan","Lahore, Punjab",31.54972,74.34361,1
2017,"'Le Kef',Tunisia",Le Kef,36.17424,8.70486,1
2017,"'Leinster House Dublin',Ireland","Leinster House, Kildare Street, Dublin 2, Dublin",53.34012,-6.254259984,1
2017,"'Lilongwe',Malawi","Lilongwe, Central Region",-13.98557,33.77027,1
2017,"'Lima',Peru",Perú,-11.94138,-77.04546,3
2017,"'London',United Kingdom","London, Greater London, England",51.50740836,-0.127698693,5
2017,"'Lorengau',Papua New Guinea","Lorengau, Manus",-2.02259,147.27119,1
2017,"'Luanda',Angola",Luanda,-8.81566,13.23288,1
